HELIO CON HACE|SUSANA GOMEZ|TAKATUKA|15900 |INFANTIL|La llegada de Helio al mundo despierta una gran curiosidad en su hermana Estrella, que observa fascinada a esa personita que ahora forma parte de la familia. Sin embargo, poco a poco, la curiosidad se transforma en recelo, cuando ve que Helio se gana un protagonismo que parece robarle la atención de la que antes disfrutaba: Helio se pasa el día enganchado al pecho de la madre; mamá está muchas veces cansada y no puede leerle el cuento por la noche; hay que guardar silencio cuando Helio duerme... Los celos afloran y también la rabia contra ese intruso que parece haberse convertido en el centro del mundo.
HERMANN HESSE SU VIDA Y SU OBRA|BALL, HUGO|ACANTILADO|17000 |Biografía|Cuando Hermann Hesse cumplió cincuenta años, en 1927, su amigo Hugo Ball, a quien conocía desde 1920 y con quien compartía entonces la condición de «enemigo de la patria» por su oposición a la guerra, le dedicó el libro que hoy presentamos. Más que estricta biografía, Hermann Hesse, su vida y su obra es minuciosa descripción de un periplo espiritual desde la proximidad de quien comparte universo («Ha sido a lo largo de muchos años un ejemplo para nosotros, que en muchos momentos de necesidad nos ha estimulado confortándonos y en muchos mo-mentos de debilidad nos ha reconvenido exhortándonos», afirmó Hesse de Ball). Una lectura iluminadora y un relato que se despliega en aquella mágica zona en que vida y literatura se confunden.
HERMANO HITLER|VARIOS|HERDER|15000 |Historia|Un breve ensayo de Thomas Mann introduce y da título a la presente obra, que reúne por primera vez los textos de la Historikerstreit, la famosa disputa que los historiadores alemanes mantuvieron en la década de los ochenta del siglo pasado acerca del Holocausto. El sorprendente ensayo de Thomas Mann fue escrito durante su exilio en California y en Suiza, entre 1938 y 1939, y publicado originalmente en inglés bajo el título de That man is my brother. En él, Hitler es retratado como un artista mediocre al que la falta de creatividad convierte en criminal. Le siguen cuatro textos, dos de Ernst Nolte y otros dos de Jürgen Habermas, que sintentizan la disputa de los historiadores alemanes, que tuvo lugar entre 1986 y 1987. En aquel momento, la historiografía conservadora alemana había creado una controvertida imagen de Alemania donde no había lugar para el nacionalsocialismo, considerado un producto de criminales, la consecuencia inevitable de la política militarista que ya había provocado la Primera Guerra Mundial. Un polémico artículo del historiador Ernst Nolte, publicado en el Frankfurter Allgemeine Zeitung el 6 de junio de 1986, en el que se describía el Holocausto como una reacción contra la barbarie totalitaria de Stalin fue seguido de una respuesta enérgica por parte de Habermas, etiquetando la postura de Nolte como “revisionismo”. La presente obra ofrece al lector el fruto de aquellas reflexiones políticas, historiográficas y filosóficas.
HEROES|BARADIT, JORGE|SUDAMERICANA|12990 |HISTORIA DE CHILE |En la misma línea de sus trabajos anteriores, Jorge Baradit construye siete perfiles de personajes de la historia chilena considerados díscolos, incómodos o derechamente peligrosos para statu quo de sus épocas.En estas páginas desfilan Arturo Fernández Vial, Manuel Rodríguez, Águeda Monasterio, Luis Emilio Recabarren, Francisco Bilbao, Ramón Freire y Pedro Aguirre Cerda: personajes de origines tan disímiles, pero que comparten -de diversas formas- el rótulo de agitadores o transgresores.Delineando sus particularidades biográficas y escarbando en sus acciones políticas o sociales, Baradit ensaya -además- sobre la influencia actual de estos personajes en sus áreas respectivas.Finalmente, el autor erige la valentía y altura moral de personajes que no ocupan la primera línea del panteón de héroes oficiales de la historia republicana. Y, de este modo, deja planteada una pregunta tan incómoda como irresoluta: ¿Cuántas estatuas oficiales hemos levantado a personas despiadadas?
HIJAS DE LA IGUALDAD HEREDERAS DE LAS INJUSTICIAS|SIMON, MARIA ELENA|LIBERALIA|20000 |FEMINISMO|¿Quieres leer un libro de Hijas de la igualdad,herederas de injusticias? ¿Hacerlo en línea? Libre? Estás en el camino correcto! El sitio de 9032.HIPPODROMEHOTEL.MX te da esta oportunidad. En nuestro sitio encontrará el PDF de Hijas de la igualdad,herederas de injusticias y otros libros del autor Maria Elena Simon Rodriguez.
HIJAS E HIJOS DE LA REBELION|ALVAREZ, ROLANDO|LOM|14500 |HISTORIA DE CHILE |Es una investigación sobre la trayectoria del Partido Comunista de Chile entre los años 1990 y 2000, sus conflictos internos, sus cambios ideológicos y su relación con las organizaciones sociales, luego de ser excluido del pacto transicional. Enfrentados a una doble derrota (fin del socialismo real en el plano internacional y fracaso de la estrategia para derrocar a la dictadura a nivel local), aislados por la Concertación, los comunistas intentaron adaptarse a los profundos cambios que el mundo y el país experimentaban durante ese fin de siglo.
HIPERCULTURALIDAD|CHUL HAN, BYUNG|HERDER|13500 |FILOSOFIA|La globalización, acelerada por las nuevas tecnologías, acerca los espacios culturales entre sí y genera un cúmulo de prácticas sociales y formas de expresión. Esto tiene un efecto aglutinante en el campo cultural: los contenidos culturales heterogéneos se superponen y se atraviesan. Sus límites o fronteras, cuyas formas están determinadas por un aura de autenticidad, se disuelven. Así, las culturas se liberan de todas las costuras, limitaciones o hendiduras y se abren paso hacia una hipercultura: tienen que proceder a su desfactifización para volverse genuinamente culturales, hiperculturales.En esta obra, Byung-Chul Han utiliza el concepto teórico de hiperculturalidad para distinguirlo de los conceptos normativos y mal empleados en el debate actual como multiculturalidad y transculturalidad. A través del pensamiento de diversos filósofos modernos y contemporáneos, el presente libro discute la idea cambiante de cultura y muestra hasta qué punto es necesaria y posible una orientación del todo diferente del mundo que habitamos. ¿Vivimos finalmente en una cultura que nos da la libertad de dispersarnos como alegres «turistas» por todo el mundo? Si así fuese, ¿estamos asimilando bien este cambio de paradigma?
HISTORIA CRITICA DE LA LITERATURA CHILENA|SUBERCASEAUX, BERNARDO|LOM|12000 |LITERATURA CHILENA|Es un proyecto académico y editorial que busca, en cinco volúmenes, reunir un corpus coherente de crítica contemporánea sobre el desarrollo de la literatura nacional. El presente Volumen II está dedicado a la producción literaria que en nuestro país se genera en torno a los procesos de Independencia y formación del Estado nacional o, dicho de una manera más exacta, consagrado a aquella producción que aparece en el período que abarca desde la Primera Junta Nacional de Gobierno hasta las décadas del setenta y ochenta del siglo XIX (la modernización de Santiago que lleva a cabo el intendente Benjamín Vicuña Mackenna entre 1872 y 1875, la Guerra del Pacífico de 1879 a 1883, el fin de la mal llamada Pacificación de la Araucanía en 1883, y el paso por Chile de Rubén Darío entre 1886 y 1889, son límites histórico-culturales admisibles para un deslinde cronológico competente de este período).
HISTORIA DE CHILE|RAMON, ARMANDO|CATALONIA|13500 |HISTORIA DE CHILE | Esta obra es una historia de Chile completa, escrita no sólo para los especialistas sino dedicada, especialmente, a las personas de otras disciplinas, de Chile y del exterior, que tengan interés en conocer las diversas etapas que han cumplido los sucesos históricos en nuestro país. Aunque aquí se recorren todos los siglos que se han sucedido desde su fundación, se ha preferido profundizar en aspectos que no siempre se tocan en los trabajos históricos corrientes. Chile no se entiende sin conocer lo que ocurre y ha ocurrido en Argentina, Bolivia, y Perú, vecinos inmediatos. Pero tampoco se comprende sin observar la influencia más lejana, aunque siempre poderosa, de sus otros grandes y más lejanos vecinos: Brasil, México y , sobre todo, Estados Unidos. Del mismo modo que no se puede comprender cabalmente si no se tocan influencias, todavía más lejanas, que van llegando con mucho estrépito desde un mundo globalizado e integrado. El autor intenta desarrollar, en la búsqueda de la verdad histórica, una interpretación donde los grupos sociales aparecen con un protagonismo muy alto, entregando brevemente los hechos dentro de las grandes áreas de lo social, lo económico, lo urbano y otras perspectivas. Sólo se detiene en la historia política cuando los acontecimientos relatados comienzan a cruzar las transiciones, momentos en que la historia parece precipitarse. Consigue así una sigular conjunción de síntesis y rigor que le otorgan a este libro un lugar de privilegio ente la bibliografía disponible para conocer, en forma breve y amena, la historia de Chile en su totalidad.
HISTORIA DE LA CNT UTOPIA PRAGMATISMO Y REVOLUCION|EALHAM, CHRIS|CATARATA|21900 |HISTORIA UNIVERSAL |“Una maravillosa introducción a la historia de la CNT, que tiene el mérito añadido de presentar a los lectores los debates históricos más importantes, como la herencia del sindicalismo francés en la joven CNT. Es loable ver al autor rompiendo los tópicos y los clichés sobre el anarcosindicalismo, tan abundantes y extendidos en la historiografía dominante”, Chris Ealham.
HISTORIA DE LA REVOLUCION RUSA|TROSKY|TXALAPARTA|31500 |Historia|Como señala Isaac Deutscher, biógrafo de Trotsky, “esta es la obra cumbre de Trotsky, por su escala y por su potencia, pero también como la más completa expresión de sus ideas sobre la revolución”. En dos extensos volúmenes, agrupados ahora uno, el autor narra, describe y reflexiona de manera lúcida acerca de los acontecimientos sociales, políticos e ideológicos y su devenir revolucionario; agregando al rigor histórico con que aborda este cometido, cuyo propósito explícito es exponer “con claridad el porqué los hechos sucedieron de ese modo y no de otro”, la manera magistralmente vívida de la narración, que logra transportarnos a la Rusia de principios del siglo XX y adentrarnos en las onduras de sus convulsionadas, vertiginosas y apasionantes jornadas, haciendo de su lectura no sólo una experiencia política significativa, sino también una experiencia literaria que únicamente un clásico como este puede provocarnos.
HISTORIA DE LOS ANIMALES / CLAUDO ELIANO|AA.VV. (EDICION COMPLETA)|AKAL|25900 |VERDE ANIMAL|Una curiosa y entretenida recopilación de un género muy practicado en la antigüedad. El conocimiento del mundo natural entre la observación empírica y la imaginación fabuladora.
HISTORIA DE LOS ANTIGUOS MAPUCHES DEL SUR|BENGOA, JOSE|CATALONIA|21000 |HISTORIA DE CHILE |Los antiguos mapuches eran agricultores. Habían formado al sur del Bío Bío una sociedad próspera. Más de un millón de personas vivía en los bordes de los ríos de la Araucanía. La población vivía agrupada en caseríos, en los que gobernaba una autoridad. La vida laboral era intensa. Se trabajaba la tierra, las vegas y las colinas suaves, se pescaba y mariscaba en el mar, se criaba ganados, se los esquilaba y tejía la lana, se producían cántaros de múltiples formas y colores, se fabricaba todo lo necesario para vivir. En un día de feria a la orilla del río Cautín convergían las canoas, cargadas de sus productos. Los caciques se sentaban en grandes tarimas a observar la multitud. Allí hacían justicia. Los antiguos mapuches del sur habían constituido una “sociedad ribereña” sin estructura estatal. Los primeros españoles que miraron esa sociedad quedaron asombrados. Quisieron dominarla y al tratar de hacerlo, la destruyeron. Este libro trata de los primeros cien años de la Historia de Chile. Comienza con una detallada descripción de esa “sociedad ribereña” de los antiguos mapuches y termina con las Paces de Quilín, fin de una primera época de enfrentamientos, guerra y muerte en el sur de Chile En esta acuciosa y sólida investigación, el autor levanta nuevas hipótesis y nos muestra un mundo desconocido, dibujando la vida de esos tiempos con imágenes poco habituales en una historia que ha estado presidida por el estereotipo de la barbarie y el primitivismo de los antiguos habitantes de Chile. Con la ayuda de la antropología y una mirada crítica de los documentos originales ha tratado de correr el velo que oculta esa etapa primigenia de nuestra historia.
HISTORIA DE MAYTA|VARGAS LLOSA, MARIO|DEBOLSILLO|7500 |HISTORIA DE CHILE |«La historia de Mayta es incomprensible separada de su tiempo y lugar, aquellos años en que, en América Latina, se hizo religión la idea, entre impacientes, aventureros e idealistas (yo fui uno de ellos), de que la libertad y la justicia se alcanzarían a tiros de fusil.»
HISTORIA DE MIS PIES|GALENDE, FEDERICO |ALQUIMIA|9900 |LITERATURA CHILENA|Un tipo recibe una mala noticia y decide salir a caminar por la ciudad. De la noticia y de él poco se sabe. Solo conocemos su pasión por las caminatas y su frustrado intento de ser escritor. Puede narrar una historia con facilidad, lo que no puede es adquirir la actitud que hoy demanda serlo, porque escribir es eso, una actitud, una que consiste en acumular frases desprotegidas.Con una prosa exquisita, marcada por una musicalidad que rememora pasajes de Clarice Lispector o Juan José Saer, Historia de mis pies es una novela donde nada parece suceder pero todo acontece en los tiempos mudos del relato. Mientras el enigmático narrador camina de Providencia a la Quebrada de Macul, el lector se va sumiendo en reflexiones sobre el acto de caminar, la escritura y la experiencia de habitar una ciudad atravesada por la historia, queaparece retratada con maestría y sutileza, confirmando el talento de Galende por rememorar enfocando lo que nunca se enfoca: lo cotidiano que puede volverse el horror.
HISTORIA DE UNA GAVIOTA Y DEL GATO QUE LE ENSEÑÓ A VOLAR|SEPULVEDA, LUIS|TUSQUETS|9700 |LITERATURA CHILENA|Luis Sepúlveda, a quien el público de lengua española ya conoce bien, tiene dos hijos muy jóvenes, a quienes llama «mis enanos» y a quienes prometió un día escribir una historia acerca de lo mal que gestionamos los humanos nuestro propio entorno, lesionando la naturaleza, que nos brinda tantos bienes, y de paso autolesionándonos sin piedad.
HISTORIA DEL COMUNISMO EN CHILE|SERGIO GREZ|LOM|14000 |HISTORIA DE CHILE |Esta obra intenta superar el sesgo hagiográfico y teleológico de las historias oficiales “instrumentales” y aleccionadoras de los relatos pioneros sobre el comunismo chileno, incorporando a una obra de conjunto, sustentada en una investigación profunda, distintos aportes que conservan validez. En Historia del Comunismo en Chile. La era de Recabarren (1912-1924), Sergio Grez reconstruye el trayecto del lento arraigo inicial del comunismo en este país, intentando seguir la senda de su intervención organizada en las luchas sociales y políticas. En este libro se relata y analiza la historia sui generis de un Partido Socialista latinoamericano influenciado por el marxismo de la II Internacional, que se transformó íntegramente en Partido Comunista afiliado a la III Internacional sin desprendimientos ni escisiones significativas: la historia del Partido Obrero Socialista (POS) y de los primeros años del Partido Comunista de Chile (PCCh), desde la fundación del primer referente (1912) hasta el suicidio de Luis Emilio Recabarren (1924), su principal ideólogo y organizador.
HISTORIA DEL FONDO MONETARIO INTERNACIONAL|ACEÑA, PABLO MARTIN.|CATARATA|24900 |HISTORIA UNIVERSAL |El 22 de julio de 2019 se cumplen 75 años del nacimiento del Fondo Monetario Internacional, el organismo más importante en el ámbito de la economía mundial. En 1944, un año antes de que terminara la Segunda Guerra Mundial en Europa, 730 representantes de 45 países aliados se reunieron en Bretton Woods, en los Estados Unidos, donde lograron llegar a un acuerdo unánime, del que salieron el FMI y el Banco Mundial. Este no es un libro sobre el FMI, sino una historia del FMI. No es una obra de defensa de la institución ni tampoco de denuncia. Es un relato de las razones de su creación y de los principales acontecimientos financieros en los que ha intervenido. Indaga lo que ha hecho, cómo lo ha hecho, de qué modo se ha enfrentado a las crisis monetarias y financieras, y qué consecuencias han tenido sus acciones. El FMI es una atalaya privilegiada desde donde contemplar la economía mundial de los últimos 75 años, en los que ha sabido adaptarse a los cambios y ha mostrado un notable grado de flexibilidad. Prueba de ello son no solo su propia existencia, sino cómo el número de miembros adheridos alcanzó los 189 en el año 2017.
HISTORIA DEL MOVIMIENTO DE MUJERES EN PALESTINA|MAR GIJON|TXALAPARTA|18500 |Historia|La historia de los pueblos pequeños y oprimidos, como el palestino, es siempre una historia oculta y ocultada. Un velo doble en el caso de sus mujeres y su movimiento feminista. Este libro pretende acercarnos esa parte de la sociedad palestina doblemente invisibilizada. Desde una perspectiva histórica y sociopolítica, la autora nos describe el papel fundamental que han jugado las mujeres palestinas y su tejido asociativo desde finales del siglo XIX hasta la actualidad, en la lucha anticolinialista -contra el Imperio inglés y el sionismo-, nacionalista y en defensa de sus derechos. A través de diversas fuentes bibliográficas y determinadas entrevistas a militantes y activistas, este trabajo narra el nacimiento del movimiento, sus particularidades, los actos individuales y colectivos que lo constituyeron, su evolución y cómo se ha transformado a lo largo de la historia, como parte indivisible de ella. Dejando al descubierto que las palestinas y el resto de mujeres del mundo compartimos problemas, soluciones y, sobre todo, anhelos y luchas.
HISTORIA DEL PUEBLO MAPUCHE|BENGOA, JOSE|LOM|15000 |HISTORIA DE CHILE |Cuando en el Chile de hoy las reivindicaciones del pueblo mapuche son un tema candente. Esta historia recoge historias de heroísmos, de traiciones, de victorias parciales y derrotas, reescrita con la pasión ética de quien defiende el derecho de un pueblo a ser soberano y fustiga la incomprensión intolerante que conduce a la perversidad y la muerte
HISTORIA DEL SIGLO XX CHILENO|CORREA, SOFIA|RANDOM HOUSE |17500 |HISTORIA DE CHILE |En esta Historia del siglo XX chileno, se ofrece una revisión general de nuestra trayectoria secular reciente con su carga paradójica de conflictos civiles, matanzas, trastornos institucionales, a la vez que incorporación de nuevos grupos sociales, creciente desarrollo y persistencia de atrasos vergonzosos. Siglo que se caracteriza por sus variadas ofertas revolucionarias como por las consecuencias no intencionadas, sorprendentes y dolorosas, que éstas mismas han provocado. Una obra respaldada por distinguidos investigadores como Sofía Correa, Consuelo Figueroa, Alfredo Jocelyn-Holt, Claudio Rolle y Manuel Vicuña.   
HISTORIA DEL TRAP EN CHILE|IGNACIO MOLINA|ALQUIMIA|14900 |MÚSICA|La música que nace de la calle y habla de la calle suele ser despreciada por los medios masivos, considerada poco valiosa o muy pocas veces cubierta con seriedad. Por suerte existen periodistas que reconocen que de lo emergente nacen las tendencias que cambian el mundo. La Historia del Trap en Chile es un recorrido por el origen y desarrollo de este estilo en nuestro país. Una instantánea de un momento muy particular en la música en Chile, enalteciendo el papel que han jugado tanto personajes que ahora tienen millones de escuchas, como aquellos no tan conocidos, pero que igual han tenido un impacto importante.
HISTORIA DESCONOCIDAS DE CHILE|PORTALES, FELIPE |CATALONIA|13800 |HISTORIA DE CHILE |El autor rescata en este libro episodios claves de la historia de Chile que ponen en evidencia las prácticas antidemocráticas de la elite política. Felipe Portales ha investigado minuciosamente cada uno de estos sorprendentes hechos de nuestra historia, generalmente ocultos o tergiversados en la historia oficial.
HISTORIA DESCONOCIDAS DE CHILE II|PORTALES, FELIPE |CATALONIA|13800 |HISTORIA DE CHILE |Este nuevo tomo de Historias desconocidas de Chile, aborda los siguientes temas: Conquista española genocida • Racismo y antisemitismo de la derecha • Tacna y Arica: el plebiscito que no fue • Distancia de la clase media con los sectores populares • San Gregorio: primera masacre de Alessandri • Emergencia histórica de la mujer • Violenta represión de La Opinión • Despilfarro oligárquico del salitre • La terrible vida de los obreros del salitre • Masacre de 1905 en Santiago • La Falange Nacional fue antifascista • La inscontitucional milicia republicana • Ultimátum bélico de Estados Unidos • Extrema miseria en los años treinta • Virtual monarquía absoluta en el siglo XIX • Precursora investigación periodística en 1916 • Sorprendentes ideas de Allende • Pascua trágica en Copiapó y Vallenar • Corrupción bajo Alessandri • La quema de los archivos del padre Vives • Cuasi-guerra con Argentina en el siglo XIX • Cruenta caída de Ibáñez • Ley represiva vigente desde 1937 • La Asamblea Obrera de Alimentación Nacional (AOAN) • Alessandri ordenó la masacre del Seguro Obrero • Derecha y Falange convalidaron la masacre • Represión y cohecho inútil contra Aguirre Cerda • Insconstitucional prohibición de sindicalización campesina • El autoritarismo y clasismo del Partido Radical • Balmaceda no fue revolucionario.
HISTORIA FREAK DE CHILE VOL 1|BARAÑAO, JOAQUIN|PLANETA | 12900 |HISTORIA DE CHILE |
HISTORIA FREAK DE CHILE VOL 2|BARAÑAO, JOAQUIN|PLANETA | 12900 |HISTORIA DE CHILE|
HISTORIA FREAK DEL FUTBOL|BARAÑAO, JOAQUIN|PLANETA|14500 |DEPORTE|Tras doce años de recopilación y verificación, este libro es el resultado de transformar esa montaña de información en un relato continuo acerca del Universo, la vida y la especie humana.
HISTORIA GENERAL FREAK|BARAÑAO, JOAQUIN|PLANETA|13500 |HISTORIA DE CHILE |Benjamín Subercaseaux bien pudo titular su obra Chile, una loca geografía… y una historia idem. La última masa continental en ser poblada por la humanidad, el Mordor del Imperio español durante dos siglos y medio, la Prusia del Pacífico en el siglo XIX y un carrusel político a lo largo del XX. La trayectoria de la franja larga y angosta ofrece sobremesas para regodearse.En el primer tomo oirán desde las teorías de poblamiento de América (incluyendo las de un voluntarioso científico trasandino que afirmaba que la humanidad se originó, entre todos los lugares posibles, en Argentina) hasta la Guerra del Pacífico, escenario de mastique de piojos, ingesta de orina con chancaca y juicios contra inocentes cabras. En el segundo, desde la pacific…, perdón, desde la ocupación de la Araucanía hasta hoy, pasando por nuestra propia versión radial de La guerra de los mundos y cierto general que, por 17 años en el pináculo del poder, procuraba aparecer siempre rosadito en las fotos del diario La Nac
HISTORIA SECRETA DE CHILE 2|BARADIT, JORGE|SUDAMERICANA|11000 |HISTORIA DE CHILE |¿Bernardo O'Higgins fue el gran libertador de la patria o todo es un engaño? ¿Hubo a mediados del siglo XX un sacrificio humano en el sur de Chile? ¿Existió en Chiloé una monarquía ocultista con brujos y magia? ¿Dónde se encuentran los símbolos de poder de Chile? ¿Combatió un barco alemán en plena Primera Guerra Mundial en nuestras costas? ¿Cuál es el gran misterio que ronda la vida amorosa y política de Diego Portales?Para Jorge Baradit, «la historia que nos han contado en nuestras escuelas sobre nosotros mismos está plagada de omisiones, tergiversaciones o simples mentiras que esconden lo inconveniente y pulen la memoria como un pedazo de mármol duro e inamovible». Y así lo demuestra en este libro fascinante e iluminador.Historia secreta de Chile 2 continúa la cruzada del primer volumen -un fenómeno editorial que no se había visto en décadas- para desentrañar verdades incómodas, fraudes y mitos asombrosos, y así mostrarnos el lado b de una nación que día a día está construyendo su identidad.
HISTORIA SECRETA DE CHILE 3|BARADIT, JORGE|SUDAMERICANA|11000 |HISTORIA DE CHILE |¿En la Isla de Pascua hubo una revolución dirigida por una vidente? ¿Es verdad que esclavos africanos pelearon en la Independencia de Chile? ¿Hubo un exorcismo público en Santiago? ¿Cuáles son los misterios que esconde la Antártica? ¿Cuáles son los secretos oscuros detrás de la vida y terrible muerte de José Miguel Carrera? ¿Qué nos han ocultado de nuestro Premio Nobel, Gabriela Mistral?Jorge Baradit, en la tercera parte de Historia secreta de Chile (el fenómeno editorial más importante que ha tenido nuestro país en décadas), nos relata la vida de héroes postergados, pueblos originarios saqueados, minorías reducidas por el poder predominante, para así sacar a la luz una verdad incómoda, que muchos quisieran seguir pasando de alto.La historia de Chile no es de las instituciones, del Estado o de un sector específico, sino nuestra, y necesitamos descubrirla para entender nuestra propia identidad
HISTORIA SECRETA DE CHILE 3 (DB)|BARADIT, JORGE|DEBOLS!LLO|6000 |HISTORIA DE CHILE |
HISTORIA SECRETA MAPUCHE|CAYUQUEO, PEDRO|CATALONIA|16900 |HISTORIA DE CHILE |El autor reescribe, haciendo uso de la crónica periodística, la fascinante historia de resistencia de su pueblo. Y lo hace de manera diferente, entretenida, casi en lenguaje cinematográfico, como si se tratara de una serie de Netflix. Nunca antes la historia mapuche la contaron así.
HISTORIA UNIVERSAL DE LA INFAMIA|BORGES, JORGE LUIS |BOLSILLO|7500 |LITERATURA LATINOAMERICANA|En este primer libro de ficción, Borges trabaja con biografías de ladrones y rufianes; personajes traidores y a veces también heroicos. Aquí están, entre otros, Lazarus Morell, redentor de esclavos, Tom Castro, hijo apócrifo y tolerante, y la viuda Ching, hábil en el saqueo de altamar. Cuentos que juegan a falsear y tergiversar historias ajenas. Le siguen «Hombre de la esquina rosada», uno de sus relatos más celebrados, y «Etcétera», un testimonio de sus incontables lecturas: «A veces creo que los buenos lectores son cisnes aún más tenebrosos y singulares que los buenos autores».
HISTORIA Y VERDAD|PAUL RICOEUR|FCE|22500 |FILOSOFIA|¿Es posible comprender la historia pasada y también vivir ?y, por otra parte, hacer- la historia presente, sin ceder al espíritu de las filosofías de la historia, ni entregarse a la irracionalidad de la violencia o del absurdo? ¿Cuál es, entonces, la verdad del oficio del historiador? ¿Y cómo participar de verdad en la tarea de nuestro tiempo?Estas son las preguntas que atraviesan los ensayos reunidos por Paul Ricoeur en Historia y verdad. Los estudios se encuentran agrupados alrededor de dos polos: uno metodológico y otro ético. Los de la primera parte, más teóricos, están dedicados al significado de la actividad histórica e inspirados en el oficio el filósofo y de historiador de la filosofía, que practica el autor. Los de la segunda parte pertenecen a una crítica de la civilización y están orientados hacia una pedagogía política. A través de temas de civilización y de cultura ?el trabajo, la violencia, la palabra, la angustia, la sexualidad-, Ricoeur se interroga acerca de la manera en que la verdad adviene en la actividad concreta de los hombres.Los ensayos que componen este volumen están signados por un único ritmo que mantiene unidas las preocupaciones evocadas por el autor. Esta pareja verbal ?historia y verdad- acompaña todos estos estudios, desplazando lentamente su propio sentido y enriqueciéndolo de continuo con nuevos significados.
HISTORIAS DE CRONOPIOS Y DE FAMAS|CORTAZAR, JULIO|ALFAGUARA|10000 |LITERATURA LATINOAMERICANA|La patafísica, el surrealismo, el humor, la lucidez, la ternura y la locura se dan cita en uno de los libros más queridos por todos los fanáticos de Julio Cortázar.
HISTORIAS DE FRACASOS Y FRACASADOS QUE CAMBIARON EL MUNDO|STERMAN, DEMIAN|PAIDÓS|13500 |AUTOAYUDA|El camino del fracaso, el encanto y el aprendizaje que puede conllevar ir tras algo y no conseguirlo, la posibilidad incluso de encontrar algo más, algo distinto e inesperado.
HISTORIAS DE LA CANNABIS|RAMOS ATANCE, JOSE ANTONIO|CATARATA|16800 |HISTORIA UNIVERSAL |Las propiedades medicinales de los cannabinoides han sido aprovechadas en culturas ancestrales, pero eran desconocidas por la medicina occidental hasta hace relativamente poco. Fue en el siglo XIX cuando O’Shaughnessy, médico de la Compañía Británica de las Indias Orientales, demostró el fundamento fisiológico de los usos que le daban para el tratamiento de la bronquitis, la disentería, el cólera y el asma, entre otros. Hasta 1963 no se caracterizó el único componente psicoactivo de la Cannabis sativa, el ?-9-tetrahidrocannabinol. Desde entonces se han ido descubriendo numerosas aplicaciones médicas de elementos como el cannabidiol, que actualmente está siendo investigado para el tratamiento de algunos trastornos epilépticos. José Antonio Ramos Atance narra en este libro diversas anécdotas relacionadas con sus investigaciones sobre el sistema endocannabinoide endógeno y los efectos del cannabis en el organismo humano y, así, muestra la evolución del conocimiento de las aplicaciones médicas del cannabis.
HISTORIAS DE PELICULAS|ALSINA THEVENET, HOMERO|CUENCO DE PLATA|16000 |CINE|En el campo del cine, la Teoría del autor desarrollada por Cahiers du Cinema ha sido y sigue siendo respetable si se la aplica a quienes han dejado una clara marca personal en su obra: Erich von Stroheim, Charles Chaplin, Carl T. Dreyer, Ingmar Bergman o Robert Bresson. En cambio la Teoría falla si se la aplica a la totalidad del cine, y en especial al cine de Hollywood. Hay así películas que se deben esencialmente a su productor, como fue el caso de David O. Selznick y Lo que el viento se llevó. La mejor teoría para entender la realidad del cine es comprender que toda película importante es obra de un equipo, donde resulta fundamental el trabajo del director, el guionista, los actores y el personal técnico, sin olvidar los factores industriales, sociales y políticos. Entendiéndolo de este modo, Homero Alsina Thevenet, despliega su enorme erudición crítica y narra en este libro la historia o las historias que permitieron la existencia de 40 películas fundamentales en la Historia del cine, desde sus orígenes hasta finales de los años 80.
HISTORIAS DEL SIGLO XX CHILENO|CORREA, SOFIA|SUDAMERICANA|17000 |HISTORIA DE CHILE |En esta Historia del siglo XX chileno, se ofrece una revisión general de nuestra trayectoria secular reciente con su carga paradójica de conflictos civiles, matanzas, trastornos institucionales, a la vez que incorporación de nuevos grupos sociales, creciente desarrollo y persistencia de atrasos vergonzosos. Siglo que se caracteriza por sus variadas ofertas revolucionarias como por las consecuencias no intencionadas, sorprendentes y dolorosas, que éstas mismas han provocado. Una obra respaldada por distinguidos investigadores como Sofía Correa, Consuelo Figueroa, Alfredo Jocelyn-Holt, Claudio Rolle y Manuel Vicuña.
HISTORIAS DESDE LA SOLEDAD|BENJAMIN, WALTER|EXTRATERRITORIAL|17500 |FILOSOFIA|Esta edición reúne por primera vez, en un solo volumen, no sólo las narraciones que habitualmente se publicaron en las ediciones de Historias y Relatos sino también los textos agregados en el volumen VI de Gesammelte Schriften. Se agregan además las dos versiones del enigmático texto “Agesilaus Santander”, que no sólo Benjamin escribió durante su estancia en Ibiza –cuando compuso muchos de los relatos aquí incluidos–, sino también porque su ambiguo carácter de autobiografía ficcional ilumina aspectos de su narrativa. Es probable –puesto que, tratándose de Benjamin, nunca se sabe si no hay algún texto por descubrir o alguna edición reciente o remota por compulsar– que con este volumen el lector tenga la colección más completa hasta la fecha de las narraciones ficcionales de Walter Benjamin –por no usar, dada su particular teoría del narrador, el término convencional de “cuentos”.
